college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
淡江大學,公共行政學系,國文,--,3.0,英文,--,3.0,社會,後標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分　四、學測國文級分,1
國立東華大學,公共行政學系,國文,--,8,英文,--,--,社會,均標,6,國英社,--,4,,,,*1.50,*1.00,*1.25,--,,40%,審查資料,--,40%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分,1
國立臺北大學,公共行政暨政策學系,國文,均標,4,英文,均標,5,數學B,--,--,社會,均標,3,,,,*1.00,*1.00,*1.00,*1.50,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表、S.學習心得、T.小論文或科展競賽成果) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立臺北大學,公共行政暨政策學系(飛鳶組),國文,均標,6,英文,均標,7,數學B,--,--,社會,均標,5,,,,*1.00,*1.00,*1.00,*1.50,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表、S.學習心得、T.小論文或科展競賽成果) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,0
國立暨南國際大學,公共行政與政策學系,國文,--,5,英文,均標,3,數學B,均標,--,社會,均標,--,,,,*1.25,*1.50,--,*1.00,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
南華大學,國際事務與企業學系,社會,底標,5.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測社會級分,1
南華大學,國際事務與企業學系公共事務與管理組,國文,底標,5.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分,0
南華大學,國際事務與企業學系外交與國際事務組,國文,--,--,社會,底標,5,,,,,,,,,,*1.00,*2.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,0
銘傳大學,國際事務與外交學士學位學程（全英語授課．桃園校區）,國文,--,--,英文,後標,3,社會,--,--,,,,,,,*1.50,*2.00,*1.50,,,20%,審查資料,--,20%,面試,70分,45%,,,,,,,,,,一、學測英文級分二、學測社會級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分,0
國立金門大學,國際暨大陸事務學系,國文,後標,4,英文,--,--,社會,--,3,,,,,,,*2.00,*1.00,*2.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立金門大學,國際暨大陸事務學系(願景組),國文,後標,11,英文,--,--,社會,--,10,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,0
逢甲大學,土地管理學系,國文,後標,--,英文,後標,--,社會,後標,--,國英社,--,3,,,,*1.50,*1.00,*1.50,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.對不動產議題看法反思、S.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
長榮大學,土地管理與開發學系土地管理組,國文,底標,7.0,社會,--,4.5,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分,0
長榮大學,土地管理與開發學系開發規劃組,國文,底標,4.5,社會,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、社會之級分總和　二、學測社會級分,0
中國文化大學,土地資源學系,國文,底標,10.0,英文,--,6.0,數學B,--,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測數學B級分四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分,1
國立政治大學,地政學系土地管理組,國文,前標,4,英文,前標,4,數學A,前標,3.5,社會,前標,--,國英數A社,--,3,*1.00,*1.00,*1.00,--,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學A、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學A級分,1
國立政治大學,外交學系,國文,前標,4,英文,頂標,3,數學A,均標,--,數學B,均標,--,社會,前標,5,*1.00,*1.00,--,--,--,20%,審查資料,--,20%,國際現勢筆試,--,10%,中英文口試,--,35%,,,,,,,一、中英文口試二、國際現勢筆試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、N)、學習歷程自述(O、P)、其他(R.外交學系個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
淡江大學,外交與國際關係學系全英語學士班,國文,--,5.0,英文,均標,3.0,社會,--,4.0,,,,,,,*1.00,*2.00,*1.50,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立成功大學,政治學系,國文,前標,5,英文,前標,3,數學B,均標,--,社會,前標,8,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分,1
東吳大學,政治學系,國文,均標,4,英文,後標,--,數學B,--,--,社會,後標,--,英社,--,3,*1.50,*1.50,*1.00,*1.50,--,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(H、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學B、社會之級分總和,1
國立政治大學,政治學系,國文,--,--,英文,均標,8,數學A,後標,--,數學B,均標,--,社會,均標,3,*1.00,*1.00,--,--,*1.00,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q)、其他(R.小論文1篇、S.個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
中國文化大學,政治學系,國文,後標,3.0,英文,底標,3.0,,,,,,,,,,*1.50,*1.50,,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國英級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測國文級分,1
國立中正大學,政治學系,國文,--,8,英文,前標,3,數學B,均標,--,社會,--,5,,,,*1.00,*1.00,--,*1.00,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺灣大學,政治學系公共行政組,國文,前標,5,英文,前標,2.5,數學A,均標,--,社會,前標,5,,,,*1.00,*1.50,*1.00,*1.00,,30%,審查資料,--,30%,口試,60分,40%,,,,,,,,,,一、口試二、審查資料三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測數學A級分,0
國立臺灣大學,政治學系國際關係組,國文,前標,5,英文,前標,2.5,數學A,均標,--,社會,前標,5,,,,*1.00,*1.50,*1.00,*1.00,,30%,審查資料,--,30%,口試,60分,40%,,,,,,,,,,一、口試二、審查資料三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測數學A級分,0
東海大學,政治學系國際關係組,國文,--,--,英文,後標,3,社會,均標,4,,,,,,,*1.75,*2.00,*2.00,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英文級分二、學測社會級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
國立臺灣大學,政治學系政治理論組,國文,前標,5,英文,前標,2.5,數學A,均標,--,社會,前標,5,,,,*1.00,*1.50,*1.00,*1.00,,30%,審查資料,--,30%,口試,60分,40%,,,,,,,,,,一、口試二、審查資料三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測數學A級分,0
東海大學,政治學系政治理論組,國文,--,--,英文,--,3,社會,均標,4,,,,,,,*1.75,*2.00,*2.00,,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英文級分二、學測社會級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
國立高雄大學,政治法律學系,國文,均標,3.5,英文,均標,3.0,社會,均標,3.5,國英社,--,4.0,,,,*1.25,*1.50,*1.25,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英社級分總和二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立中山大學,政治經濟學系,國文,--,--,英文,均標,3,數學A,均標,5,,,,,,,*1.00,*1.50,*1.50,,,40%,審查資料,--,40%,面試,--,20%,筆試,--,10%,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測數學A級分　四、學測國文級分,1
國立暨南國際大學,東南亞學系,英文,均標,3.0,社會,均標,5.0,,,,,,,,,,*1.50,*1.50,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、社會之級分總和,1
國立中興大學,法律學系,國文,前標,3,英文,前標,3,數學B,均標,--,社會,前標,3,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立成功大學,法律學系,國文,前標,4,英文,前標,5,數學B,均標,--,社會,前標,3,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
東吳大學,法律學系,國文,前標,5,英文,前標,3,數學A,前標,--,數學B,前標,--,社會,均標,8,*2.00,*2.00,--,--,*1.50,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
國立政治大學,法律學系,國文,均標,5,英文,前標,3.5,數學B,均標,--,社會,前標,3.5,國英數B社,--,2,*2.00,*2.00,*1.00,*2.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
東海大學,法律學系,國文,均標,3,英文,均標,4,數學A,後標,--,數學B,後標,--,社會,--,--,*1.50,*1.50,--,--,*1.00,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、M、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
靜宜大學,法律學系,國文,後標,5,英文,後標,3,社會,--,--,,,,,,,--,*1.50,*1.50,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、學測英文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
輔仁大學,法律學系,國文,均標,--,英文,前標,3,社會,--,--,國英社,--,4,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立東華大學,法律學系,國文,均標,10,英文,--,--,社會,均標,15,國英社,--,5,,,,*1.25,*1.00,*1.50,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
世新大學,法律學系,國文,後標,3,英文,--,--,社會,--,--,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
玄奘大學,法律學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、審查資料二、面試三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(Q) ,一、學測國文級分,1
真理大學,法律學系,國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立高雄大學,法律學系,國文,均標,--,英文,均標,--,社會,均標,--,國英社,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
開南大學,法律學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(P、Q) ,一、學測社會級分,1
中國文化大學,法律學系企業金融法制組,國文,後標,3,英文,後標,4,社會,--,--,,,,,,,*1.50,*1.50,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、Q)、其他(R.社會關懷活動反思) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立臺灣大學,法律學系司法組,國文,頂標,3,英文,頂標,3,數學B,前標,--,社會,頂標,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,口試,70分,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立臺北大學,法律學系司法組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
國立中正大學,法律學系法制組,國文,前標,8.0,英文,前標,8.0,數學B,均標,10.0,社會,前標,10.0,國英數B社,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺灣大學,法律學系法學組,國文,頂標,3,英文,頂標,3,數學B,前標,--,社會,頂標,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,口試,70分,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
