college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立臺北教育大學,兒童英語教育學系,國文,前標,--,英文,頂標,4,數學B,均標,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,英語朗讀,--,15%,英語會話,--,15%,,,,,,,一、指定項目甄試成績二、學測英文級分三、英語會話四、英語朗讀,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
國立臺北教育大學,兒童英語教育學系(公費生),國文,前標,--,英文,頂標,4,數學B,均標,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,英語朗讀,--,15%,英語會話,--,15%,,,,,,,一、指定項目甄試成績二、學測英文級分三、英語會話四、英語朗讀,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,0
國立彰化師範大學,公共事務與公民教育學系公民教育組,國文,前標,--,英文,前標,6,數學B,均標,--,社會,前標,5,國英數B社,--,8,*1.25,*1.25,*1.00,*2.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分,1
國立臺灣師範大學,公民教育與活動領導學系,國文,前標,--,英文,前標,--,數學B,均標,--,社會,前標,2,國英數B社,--,3,*1.50,*1.00,*1.00,*2.00,--,40%,審查資料,--,40%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
國立暨南國際大學,國際文教與比較教育學系,國文,--,5.0,英文,均標,3.0,,,,,,,,,,*1.00,*1.50,,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
康寧大學,嬰幼兒保育學系(台北校區),國文,底標,--,英文,--,--,社會,--,--,國英社,--,3,,,,*2.00,*1.00,*2.00,--,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測社會級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺灣師範大學,學習科學學士學位學程,國文,均標,4,英文,均標,--,數學A,前標,8,,,,,,,*1.50,*1.50,*2.00,,,50%,審查資料,--,50%,口試,--,30%,,,,,,,,,,一、學測國英數A級分總和二、口試三、審查資料四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其它有利審查事項) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分,1
臺北市立大學,學習與媒材設計學系,國文,均標,6,英文,均標,8,數學B,--,10,社會,均標,--,國英數B社,--,3,*2.00,*2.00,*1.00,*2.00,--,50%,審查資料,--,50%,面試,60分,30%,,,,,,,,,,一、學科能力測驗成績二、學測國文級分三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、N)、學習歷程自述(P、Q)、其他(R.自傳：成長歷程﹑興趣) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分,1
國立高雄師範大學,工業科技教育學系科技教育與訓練組,國文,--,--,英文,--,7,數學A,均標,6,自然,均標,5,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學科能力測驗成績二、學測英文級分三、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立高雄師範大學,工業科技教育學系能源與冷凍空調組,國文,--,--,英文,--,5,數學A,均標,6,自然,均標,6,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學科能力測驗成績二、學測數學A級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立清華大學,幼兒教育學系,國文,前標,4.0,英文,前標,3.0,社會,前標,5.0,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立臺中教育大學,幼兒教育學系,國文,均標,3,英文,--,--,社會,--,--,自然,--,--,國英社自,--,5,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會、自然之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立臺南大學,幼兒教育學系,國文,均標,3,英文,後標,--,數學B,後標,--,社會,後標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測國英數B社級分總和二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立東華大學,幼兒教育學系,國文,--,6.0,英文,--,5.0,社會,均標,3.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國英社級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
臺北市立大學,幼兒教育學系,國文,均標,3.0,英文,--,4.0,社會,--,10.0,,,,,,,*1.50,*1.50,*1.00,,,40%,審查資料,--,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立屏東大學,幼兒教育學系,國文,均標,2.5,英文,--,--,數學B,--,--,社會,均標,--,英數B社,--,3,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立臺東大學,幼兒教育學系,國文,後標,4.0,英文,--,5.0,數學B,--,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,1
南華大學,幼兒教育學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分,1
國立嘉義大學,幼兒教育學系,國文,均標,4,英文,--,--,數學B,--,--,社會,均標,3,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺東大學,幼兒教育學系(公費生),國文,均標,4.0,英文,--,5.0,數學B,--,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,0
台灣首府大學,幼兒教育學系(青年儲蓄帳戶組),國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,,,,,,,,,,,,,一、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、M、N)、學習歷程自述(P)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
亞洲大學,幼兒教育學系幼教師資組,國文,底標,7.0,英文,底標,5.0,社會,底標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
亞洲大學,幼兒教育學系文教產業組,國文,底標,--,社會,底標,3,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
台灣首府大學,幼兒教育學系（師資培育學系）,國文,底標,3,社會,底標,--,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、學科能力測驗成績二、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立臺北教育大學,幼兒與家庭教育學系,國文,前標,5,英文,均標,3,數學B,均標,--,社會,均標,--,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.規劃﹑參與社會服務) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測社會級分,1
國立臺北教育大學,幼兒與家庭教育學系（芝山組）,國文,前標,5,英文,均標,3,數學B,均標,--,社會,均標,--,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.規劃﹑參與社會服務) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測社會級分,0
中原大學,應用華語文學系,國文,均標,3.0,英文,後標,4.0,,,,,,,,,,*2.00,*1.50,,,,30%,審查資料,--,30%,面試,60分,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、J、L、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測英文級分,1
國立中正大學,成人及繼續教育學系,國文,均標,6,英文,均標,3,數學B,均標,--,社會,均標,10,,,,*1.00,*1.50,--,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺灣師範大學,教育學系,國文,前標,--,英文,前標,--,數學B,均標,--,社會,均標,--,國英數B社,--,2.5,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,口試,--,30%,,,,,,,,,,一、學測國英數B社級分總和二、口試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立政治大學,教育學系,國文,均標,--,英文,前標,2.5,數學B,--,--,國英數B社,--,3.5,英聽,B級,--,*1.00,*2.00,*1.00,--,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測數學B級分,1
中國文化大學,教育學系,國文,底標,5.0,英文,--,6.0,社會,--,3.0,,,,,,,*1.50,*1.00,*1.50,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立高雄師範大學,教育學系,國文,均標,--,英文,均標,3.5,數學B,均標,--,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分,1
國立臺中教育大學,教育學系,國文,均標,4.0,英文,均標,6.0,數學B,均標,5.0,國英數B,--,2.0,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、J、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測數學B級分　四、學測英文級分,1
國立臺北教育大學,教育學系,國文,前標,3.0,英文,均標,3.0,數學B,均標,3.0,國英數B,--,5.0,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立臺南大學,教育學系,國文,均標,4.0,英文,均標,5.0,國英,--,2.5,,,,,,,*2.00,*1.50,--,,,40%,審查資料,70分,40%,口試,70分,30%,,,,,,,,,,一、口試二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
臺北市立大學,教育學系,國文,均標,3,英文,均標,--,數學B,--,--,社會,--,--,,,,*1.25,*1.25,*1.25,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測國英數B社級分總和三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分,1
國立屏東大學,教育學系,國文,均標,5.0,英文,均標,3.0,數學B,後標,4.0,,,,,,,*1.50,*1.00,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分,1
國立臺東大學,教育學系,國文,均標,3,英文,--,--,數學B,--,--,社會,--,--,,,,*1.50,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測數學B級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和,1
國立嘉義大學,教育學系,國文,後標,3,英文,--,--,數學B,--,--,社會,--,--,國英數B社,--,10,*1.50,*1.50,*1.50,*1.00,--,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測數學B級分　四、學測英文級分,1
國立臺北教育大學,教育學系（芝山組）,國文,均標,3.0,英文,均標,3.0,數學B,均標,3.0,國英數B,--,5.0,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,0
國立臺灣師範大學,教育學院學士班,國文,均標,--,英文,均標,4,數學A,均標,--,數學B,均標,--,國英,--,5,*1.00,*1.00,--,--,--,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、學科能力測驗成績二、口試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,1
國立暨南國際大學,教育學院學士班,國文,均標,6.0,英文,均標,6.0,社會,--,3.0,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立臺灣師範大學,教育學院學士班(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,口試,--,20%,,,,,,,,,,一、口試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
國立暨南國際大學,教育政策與行政學系,國文,均標,3.0,英文,--,6.0,,,,,,,,,,*2.00,*1.50,,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測國文級分二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
